Item,Price,Region,Country,City
Imported Beer (12 oz Small Bottle),5.00 €,Western & Southern Europe,France,Lyon
Cappuccino (Regular Size),3.46 €,Western & Southern Europe,France,Lyon
"Soft Drink (Coca-Cola or Pepsi, 12 oz Small Bottle)",2.58 €,Western & Southern Europe,France,Lyon
Bottled Water (12 oz),1.73 €,Western & Southern Europe,France,Lyon
"Milk (Regular, 1 Liter)",1.34 €,Western & Southern Europe,France,Lyon
Fresh White Bread (1 lb Loaf),1.69 €,Western & Southern Europe,France,Lyon
White Rice (1 lb),1.06 €,Western & Southern Europe,France,Lyon
"Eggs (12, Large Size)",3.79 €,Western & Southern Europe,France,Lyon
Local Cheese (1 lb),9.89 €,Western & Southern Europe,France,Lyon
Chicken Fillets (1 lb),5.88 €,Western & Southern Europe,France,Lyon
Beef Round or Equivalent Back Leg Red Meat (1 lb),10.87 €,Western & Southern Europe,France,Lyon
Apples (1 lb),1.07 €,Western & Southern Europe,France,Lyon
Bananas (1 lb),1.01 €,Western & Southern Europe,France,Lyon
Oranges (1 lb),1.37 €,Western & Southern Europe,France,Lyon
Tomatoes (1 lb),1.34 €,Western & Southern Europe,France,Lyon
Potatoes (1 lb),1.03 €,Western & Southern Europe,France,Lyon
Onions (1 lb),1.05 €,Western & Southern Europe,France,Lyon
Lettuce (1 Head),1.33 €,Western & Southern Europe,France,Lyon
Bottled Water (50 oz),0.83 €,Western & Southern Europe,France,Lyon
Bottle of Wine (Mid-Range),8.00 €,Western & Southern Europe,France,Lyon
Domestic Beer (16.9 oz Bottle),2.67 €,Western & Southern Europe,France,Lyon
Imported Beer (12 oz Small Bottle),3.02 €,Western & Southern Europe,France,Lyon
"Cigarettes (Pack of 20, Marlboro)",12.50 €,Western & Southern Europe,France,Lyon
One-Way Ticket (Local Transport),2.10 €,Western & Southern Europe,France,Lyon
Monthly Public Transport Pass (Regular Price),74.00 €,Western & Southern Europe,France,Lyon
Taxi Start (Standard Tariff),7.30 €,Western & Southern Europe,France,Lyon
Taxi 1 mile (Standard Tariff),3.15 €,Western & Southern Europe,France,Lyon
Taxi 1 Hour Waiting (Standard Tariff),37.40 €,Western & Southern Europe,France,Lyon
Gasoline (1 Liter),1.74 €,Western & Southern Europe,France,Lyon
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"30,900.00 €",Western & Southern Europe,France,Lyon
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"31,257.14 €",Western & Southern Europe,France,Lyon
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",251.36 €,Western & Southern Europe,France,Lyon
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",12.61 €,Western & Southern Europe,France,Lyon
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",30.67 €,Western & Southern Europe,France,Lyon
Monthly Fitness Club Membership,37.33 €,Western & Southern Europe,France,Lyon
"Tennis Court Rental (1 Hour, Weekend)",25.56 €,Western & Southern Europe,France,Lyon
Cinema Ticket (International Release),13.00 €,Western & Southern Europe,France,Lyon
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",535.26 €,Western & Southern Europe,France,Lyon
"International Primary School, Annual Tuition per Child","10,225.60 €",Western & Southern Europe,France,Lyon
Jeans (Levi's 501 or Similar),103.00 €,Western & Southern Europe,France,Lyon
Summer Dress in a Chain Store (e.g. Zara or H&M),43.00 €,Western & Southern Europe,France,Lyon
Nike Running Shoes (Mid-Range),110.00 €,Western & Southern Europe,France,Lyon
Men's Leather Business Shoes,112.39 €,Western & Southern Europe,France,Lyon
1 Bedroom Apartment in City Centre,829.53 €,Western & Southern Europe,France,Lyon
1 Bedroom Apartment Outside of City Centre,568.83 €,Western & Southern Europe,France,Lyon
3 Bedroom Apartment in City Centre,"1,642.50 €",Western & Southern Europe,France,Lyon
3 Bedroom Apartment Outside of City Centre,975.56 €,Western & Southern Europe,France,Lyon
Price per Square Feet to Buy Apartment in City Centre,543.51 €,Western & Southern Europe,France,Lyon
Price per Square Feet to Buy Apartment Outside of Centre,328.17 €,Western & Southern Europe,France,Lyon
Average Monthly Net Salary (After Tax),"2,729.63 €",Western & Southern Europe,France,Lyon
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",3.84,Western & Southern Europe,France,Lyon
Meal at an Inexpensive Restaurant,18.00 €,Western & Southern Europe,France,Bordeaux
"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",55.00 €,Western & Southern Europe,France,Bordeaux
Combo Meal at McDonald's (or Equivalent Fast-Food Meal),11.00 €,Western & Southern Europe,France,Bordeaux
Domestic Draft Beer (1 Pint),7.00 €,Western & Southern Europe,France,Bordeaux
Imported Beer (12 oz Small Bottle),6.00 €,Western & Southern Europe,France,Bordeaux
Cappuccino (Regular Size),2.94 €,Western & Southern Europe,France,Bordeaux
"Soft Drink (Coca-Cola or Pepsi, 12 oz Small Bottle)",2.49 €,Western & Southern Europe,France,Bordeaux
Bottled Water (12 oz),1.43 €,Western & Southern Europe,France,Bordeaux
"Milk (Regular, 1 Liter)",1.07 €,Western & Southern Europe,France,Bordeaux
Fresh White Bread (1 lb Loaf),1.68 €,Western & Southern Europe,France,Bordeaux
White Rice (1 lb),1.15 €,Western & Southern Europe,France,Bordeaux
"Eggs (12, Large Size)",4.12 €,Western & Southern Europe,France,Bordeaux
Local Cheese (1 lb),6.01 €,Western & Southern Europe,France,Bordeaux
Chicken Fillets (1 lb),5.75 €,Western & Southern Europe,France,Bordeaux
Beef Round or Equivalent Back Leg Red Meat (1 lb),8.89 €,Western & Southern Europe,France,Bordeaux
Apples (1 lb),1.35 €,Western & Southern Europe,France,Bordeaux
Bananas (1 lb),0.91 €,Western & Southern Europe,France,Bordeaux
Oranges (1 lb),1.56 €,Western & Southern Europe,France,Bordeaux
Tomatoes (1 lb),1.67 €,Western & Southern Europe,France,Bordeaux
Potatoes (1 lb),0.95 €,Western & Southern Europe,France,Bordeaux
Onions (1 lb),1.12 €,Western & Southern Europe,France,Bordeaux
Lettuce (1 Head),1.50 €,Western & Southern Europe,France,Bordeaux
Bottled Water (50 oz),0.62 €,Western & Southern Europe,France,Bordeaux
Bottle of Wine (Mid-Range),9.00 €,Western & Southern Europe,France,Bordeaux
Domestic Beer (16.9 oz Bottle),3.58 €,Western & Southern Europe,France,Bordeaux
Imported Beer (12 oz Small Bottle),3.75 €,Western & Southern Europe,France,Bordeaux
"Cigarettes (Pack of 20, Marlboro)",11.75 €,Western & Southern Europe,France,Bordeaux
One-Way Ticket (Local Transport),1.95 €,Western & Southern Europe,France,Bordeaux
Monthly Public Transport Pass (Regular Price),42.75 €,Western & Southern Europe,France,Bordeaux
Taxi Start (Standard Tariff),2.00 €,Western & Southern Europe,France,Bordeaux
Taxi 1 mile (Standard Tariff),2.67 €,Western & Southern Europe,France,Bordeaux
Taxi 1 Hour Waiting (Standard Tariff),33.60 €,Western & Southern Europe,France,Bordeaux
Gasoline (1 Liter),1.75 €,Western & Southern Europe,France,Bordeaux
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"30,900.00 €",Western & Southern Europe,France,Bordeaux
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"30,840.00 €",Western & Southern Europe,France,Bordeaux
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",209.22 €,Western & Southern Europe,France,Bordeaux
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",14.62 €,Western & Southern Europe,France,Bordeaux
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",26.62 €,Western & Southern Europe,France,Bordeaux
Monthly Fitness Club Membership,31.25 €,Western & Southern Europe,France,Bordeaux
"Tennis Court Rental (1 Hour, Weekend)",26.67 €,Western & Southern Europe,France,Bordeaux
Cinema Ticket (International Release),11.05 €,Western & Southern Europe,France,Bordeaux
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",708.33 €,Western & Southern Europe,France,Bordeaux
"International Primary School, Annual Tuition per Child","12,000.00 €",Western & Southern Europe,France,Bordeaux
Jeans (Levi's 501 or Similar),100.00 €,Western & Southern Europe,France,Bordeaux
Summer Dress in a Chain Store (e.g. Zara or H&M),43.50 €,Western & Southern Europe,France,Bordeaux
Nike Running Shoes (Mid-Range),87.50 €,Western & Southern Europe,France,Bordeaux
Men's Leather Business Shoes,124.83 €,Western & Southern Europe,France,Bordeaux
1 Bedroom Apartment in City Centre,820.23 €,Western & Southern Europe,France,Bordeaux
1 Bedroom Apartment Outside of City Centre,666.60 €,Western & Southern Europe,France,Bordeaux
3 Bedroom Apartment in City Centre,"1,554.29 €",Western & Southern Europe,France,Bordeaux
3 Bedroom Apartment Outside of City Centre,"1,168.75 €",Western & Southern Europe,France,Bordeaux
Price per Square Feet to Buy Apartment in City Centre,578.18 €,Western & Southern Europe,France,Bordeaux
Price per Square Feet to Buy Apartment Outside of Centre,403.20 €,Western & Southern Europe,France,Bordeaux
Average Monthly Net Salary (After Tax),"2,697.34 €",Western & Southern Europe,France,Bordeaux
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",3.92,Western & Southern Europe,France,Bordeaux
Meal at an Inexpensive Restaurant,15.00 €,Western & Southern Europe,Germany,Berlin
"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",60.00 €,Western & Southern Europe,Germany,Berlin
Combo Meal at McDonald's (or Equivalent Fast-Food Meal),12.00 €,Western & Southern Europe,Germany,Berlin
Domestic Draft Beer (1 Pint),4.50 €,Western & Southern Europe,Germany,Berlin
Imported Beer (12 oz Small Bottle),4.00 €,Western & Southern Europe,Germany,Berlin
Cappuccino (Regular Size),3.93 €,Western & Southern Europe,Germany,Berlin
"Soft Drink (Coca-Cola or Pepsi, 12 oz Small Bottle)",3.20 €,Western & Southern Europe,Germany,Berlin
Bottled Water (12 oz),2.61 €,Western & Southern Europe,Germany,Berlin
"Milk (Regular, 1 Liter)",1.11 €,Western & Southern Europe,Germany,Berlin
Fresh White Bread (1 lb Loaf),1.75 €,Western & Southern Europe,Germany,Berlin
White Rice (1 lb),1.38 €,Western & Southern Europe,Germany,Berlin
"Eggs (12, Large Size)",3.30 €,Western & Southern Europe,Germany,Berlin
Local Cheese (1 lb),5.63 €,Western & Southern Europe,Germany,Berlin
Chicken Fillets (1 lb),5.13 €,Western & Southern Europe,Germany,Berlin
Beef Round or Equivalent Back Leg Red Meat (1 lb),7.06 €,Western & Southern Europe,Germany,Berlin
Apples (1 lb),1.39 €,Western & Southern Europe,Germany,Berlin
Bananas (1 lb),0.80 €,Western & Southern Europe,Germany,Berlin
Oranges (1 lb),1.09 €,Western & Southern Europe,Germany,Berlin
Tomatoes (1 lb),1.44 €,Western & Southern Europe,Germany,Berlin
Potatoes (1 lb),0.81 €,Western & Southern Europe,Germany,Berlin
Onions (1 lb),0.63 €,Western & Southern Europe,Germany,Berlin
Lettuce (1 Head),1.31 €,Western & Southern Europe,Germany,Berlin
Bottled Water (50 oz),0.92 €,Western & Southern Europe,Germany,Berlin
Bottle of Wine (Mid-Range),6.00 €,Western & Southern Europe,Germany,Berlin
Domestic Beer (16.9 oz Bottle),1.02 €,Western & Southern Europe,Germany,Berlin
Imported Beer (12 oz Small Bottle),1.56 €,Western & Southern Europe,Germany,Berlin
"Cigarettes (Pack of 20, Marlboro)",9.00 €,Western & Southern Europe,Germany,Berlin
One-Way Ticket (Local Transport),3.80 €,Western & Southern Europe,Germany,Berlin
Monthly Public Transport Pass (Regular Price),63.00 €,Western & Southern Europe,Germany,Berlin
Taxi Start (Standard Tariff),5.00 €,Western & Southern Europe,Germany,Berlin
Taxi 1 mile (Standard Tariff),4.51 €,Western & Southern Europe,Germany,Berlin
Taxi 1 Hour Waiting (Standard Tariff),33.00 €,Western & Southern Europe,Germany,Berlin
Gasoline (1 Liter),1.71 €,Western & Southern Europe,Germany,Berlin
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"29,395.00 €",Western & Southern Europe,Germany,Berlin
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"33,539.19 €",Western & Southern Europe,Germany,Berlin
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",338.09 €,Western & Southern Europe,Germany,Berlin
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",15.75 €,Western & Southern Europe,Germany,Berlin
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",43.92 €,Western & Southern Europe,Germany,Berlin
Monthly Fitness Club Membership,31.23 €,Western & Southern Europe,Germany,Berlin
"Tennis Court Rental (1 Hour, Weekend)",28.18 €,Western & Southern Europe,Germany,Berlin
Cinema Ticket (International Release),14.00 €,Western & Southern Europe,Germany,Berlin
"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",114.44 €,Western & Southern Europe,Germany,Berlin
"International Primary School, Annual Tuition per Child","9,587.50 €",Western & Southern Europe,Germany,Berlin
Jeans (Levi's 501 or Similar),78.30 €,Western & Southern Europe,Germany,Berlin
Summer Dress in a Chain Store (e.g. Zara or H&M),34.00 €,Western & Southern Europe,Germany,Berlin
Nike Running Shoes (Mid-Range),88.57 €,Western & Southern Europe,Germany,Berlin
Men's Leather Business Shoes,100.15 €,Western & Southern Europe,Germany,Berlin
1 Bedroom Apartment in City Centre,"1,288.10 €",Western & Southern Europe,Germany,Berlin
1 Bedroom Apartment Outside of City Centre,913.39 €,Western & Southern Europe,Germany,Berlin
3 Bedroom Apartment in City Centre,"2,430.00 €",Western & Southern Europe,Germany,Berlin
3 Bedroom Apartment Outside of City Centre,"1,835.71 €",Western & Southern Europe,Germany,Berlin
Price per Square Feet to Buy Apartment in City Centre,690.32 €,Western & Southern Europe,Germany,Berlin
Price per Square Feet to Buy Apartment Outside of Centre,477.48 €,Western & Southern Europe,Germany,Berlin
Average Monthly Net Salary (After Tax),"3,150.91 €",Western & Southern Europe,Germany,Berlin
"Annual Mortgage Interest Rate (20-Year Fixed, in %)",3.48,Western & Southern Europe,Germany,Berlin
Meal at an Inexpensive Restaurant,18.00 €,Western & Southern Europe,Germany,Munich
"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",82.50 €,Western & Southern Europe,Germany,Munich
Combo Meal at McDonald's (or Equivalent Fast-Food Meal),12.00 €,Western & Southern Europe,Germany,Munich
Domestic Draft Beer (1 Pint),5.00 €,Western & Southern Europe,Germany,Munich
Imported Beer (12 oz Small Bottle),5.00 €,Western & Southern Europe,Germany,Munich
Cappuccino (Regular Size),3.92 €,Western & Southern Europe,Germany,Munich
"Soft Drink (Coca-Cola or Pepsi, 12 oz Small Bottle)",3.29 €,Western & Southern Europe,Germany,Munich
Bottled Water (12 oz),2.82 €,Western & Southern Europe,Germany,Munich
"Milk (Regular, 1 Liter)",1.18 €,Western & Southern Europe,Germany,Munich
Fresh White Bread (1 lb Loaf),1.76 €,Western & Southern Europe,Germany,Munich
White Rice (1 lb),1.19 €,Western & Southern Europe,Germany,Munich
"Eggs (12, Large Size)",3.54 €,Western & Southern Europe,Germany,Munich
Local Cheese (1 lb),6.28 €,Western & Southern Europe,Germany,Munich
Chicken Fillets (1 lb),4.63 €,Western & Southern Europe,Germany,Munich
Beef Round or Equivalent Back Leg Red Meat (1 lb),7.46 €,Western & Southern Europe,Germany,Munich
Apples (1 lb),1.34 €,Western & Southern Europe,Germany,Munich
Bananas (1 lb),0.86 €,Western & Southern Europe,Germany,Munich
Oranges (1 lb),1.12 €,Western & Southern Europe,Germany,Munich
Tomatoes (1 lb),1.51 €,Western & Southern Europe,Germany,Munich
Potatoes (1 lb),0.80 €,Western & Southern Europe,Germany,Munich
Onions (1 lb),0.66 €,Western & Southern Europe,Germany,Munich
Lettuce (1 Head),1.44 €,Western & Southern Europe,Germany,Munich
Bottled Water (50 oz),1.01 €,Western & Southern Europe,Germany,Munich
Bottle of Wine (Mid-Range),6.00 €,Western & Southern Europe,Germany,Munich
Domestic Beer (16.9 oz Bottle),1.01 €,Western & Southern Europe,Germany,Munich
Imported Beer (12 oz Small Bottle),1.47 €,Western & Southern Europe,Germany,Munich
"Cigarettes (Pack of 20, Marlboro)",8.70 €,Western & Southern Europe,Germany,Munich
One-Way Ticket (Local Transport),4.10 €,Western & Southern Europe,Germany,Munich
Monthly Public Transport Pass (Regular Price),60.00 €,Western & Southern Europe,Germany,Munich
Taxi Start (Standard Tariff),5.70 €,Western & Southern Europe,Germany,Munich
Taxi 1 mile (Standard Tariff),4.35 €,Western & Southern Europe,Germany,Munich
Taxi 1 Hour Waiting (Standard Tariff),38.00 €,Western & Southern Europe,Germany,Munich
Gasoline (1 Liter),1.74 €,Western & Southern Europe,Germany,Munich
Volkswagen Golf 1.5 (or Equivalent New Compact Car),"28,665.00 €",Western & Southern Europe,Germany,Munich
Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),"33,033.33 €",Western & Southern Europe,Germany,Munich
"Basic Utilities for 915 Square Feet Apartment (Electricity, Heating, Cooling, Water, Garbage)",344.67 €,Western & Southern Europe,Germany,Munich
"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",16.93 €,Western & Southern Europe,Germany,Munich
"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",38.93 €,Western & Southern Europe,Germany,Munich
Monthly Fitness Club Membership,44.66 €,Western & Southern Europe,Germany,Munich
"Tennis Court Rental (1 Hour, Weekend)",28.11 €,Western & Southern Europe,Germany,Munich
